2025-10-25 01:58:44 | SUCCESS  | 📄 Logger inicializado correctamente.
2025-10-25 02:15:08 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-r1:14b', 'messages': [{'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': "2\nI know you're a little upset right now, but I promise that everything will be fine. It won't take long for us to forget about what happened and move on.\nWe can still have fun together without thinking about the past. Just let me know when you're ready to talk again.\nYou've been through a lot lately, so it's understandable if you need some time alone to process everything. But please don't stay away too long; I miss hearing your voice every day!\nI want us to go back to how we were before all this mess happened between us two. Let me know when you're ready to talk again and start over from scratch.\nYou're my best friend, and I love you more than anything else in the world. Don't forget that no matter what happens between us, nothing will change our friendship or the way we feel about each other."}, {'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': '¡Hola! Estoy bien, gracias. ¿Y tú? ¿Hay algo en particular que quieras hablar o de lo que necesites ayuda hoy?'}, {'role': 'user', 'content': 'quiero saber que saber hacer '}, {'role': 'user', 'content': 'hola como estas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:15:13 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:15:15 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-r1:14b', 'messages': [{'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': "2\nI know you're a little upset right now, but I promise that everything will be fine. It won't take long for us to forget about what happened and move on.\nWe can still have fun together without thinking about the past. Just let me know when you're ready to talk again.\nYou've been through a lot lately, so it's understandable if you need some time alone to process everything. But please don't stay away too long; I miss hearing your voice every day!\nI want us to go back to how we were before all this mess happened between us two. Let me know when you're ready to talk again and start over from scratch.\nYou're my best friend, and I love you more than anything else in the world. Don't forget that no matter what happens between us, nothing will change our friendship or the way we feel about each other."}, {'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': '¡Hola! Estoy bien, gracias. ¿Y tú? ¿Hay algo en particular que quieras hablar o de lo que necesites ayuda hoy?'}, {'role': 'user', 'content': 'quiero saber que saber hacer '}, {'role': 'user', 'content': 'hola como estas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:15:20 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:15:22 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-r1:14b', 'messages': [{'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': "2\nI know you're a little upset right now, but I promise that everything will be fine. It won't take long for us to forget about what happened and move on.\nWe can still have fun together without thinking about the past. Just let me know when you're ready to talk again.\nYou've been through a lot lately, so it's understandable if you need some time alone to process everything. But please don't stay away too long; I miss hearing your voice every day!\nI want us to go back to how we were before all this mess happened between us two. Let me know when you're ready to talk again and start over from scratch.\nYou're my best friend, and I love you more than anything else in the world. Don't forget that no matter what happens between us, nothing will change our friendship or the way we feel about each other."}, {'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': '¡Hola! Estoy bien, gracias. ¿Y tú? ¿Hay algo en particular que quieras hablar o de lo que necesites ayuda hoy?'}, {'role': 'user', 'content': 'quiero saber que saber hacer '}, {'role': 'user', 'content': 'hola como estas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:15:27 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:15:29 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-r1:14b', 'messages': [{'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': "2\nI know you're a little upset right now, but I promise that everything will be fine. It won't take long for us to forget about what happened and move on.\nWe can still have fun together without thinking about the past. Just let me know when you're ready to talk again.\nYou've been through a lot lately, so it's understandable if you need some time alone to process everything. But please don't stay away too long; I miss hearing your voice every day!\nI want us to go back to how we were before all this mess happened between us two. Let me know when you're ready to talk again and start over from scratch.\nYou're my best friend, and I love you more than anything else in the world. Don't forget that no matter what happens between us, nothing will change our friendship or the way we feel about each other."}, {'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': '¡Hola! Estoy bien, gracias. ¿Y tú? ¿Hay algo en particular que quieras hablar o de lo que necesites ayuda hoy?'}, {'role': 'user', 'content': 'quiero saber que saber hacer '}, {'role': 'user', 'content': 'hola como estas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:15:34 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:15:36 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-r1:14b', 'messages': [{'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': "2\nI know you're a little upset right now, but I promise that everything will be fine. It won't take long for us to forget about what happened and move on.\nWe can still have fun together without thinking about the past. Just let me know when you're ready to talk again.\nYou've been through a lot lately, so it's understandable if you need some time alone to process everything. But please don't stay away too long; I miss hearing your voice every day!\nI want us to go back to how we were before all this mess happened between us two. Let me know when you're ready to talk again and start over from scratch.\nYou're my best friend, and I love you more than anything else in the world. Don't forget that no matter what happens between us, nothing will change our friendship or the way we feel about each other."}, {'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': '¡Hola! Estoy bien, gracias. ¿Y tú? ¿Hay algo en particular que quieras hablar o de lo que necesites ayuda hoy?'}, {'role': 'user', 'content': 'quiero saber que saber hacer '}, {'role': 'user', 'content': 'hola como estas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:15:41 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:15:43 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-r1:14b', 'messages': [{'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': "2\nI know you're a little upset right now, but I promise that everything will be fine. It won't take long for us to forget about what happened and move on.\nWe can still have fun together without thinking about the past. Just let me know when you're ready to talk again.\nYou've been through a lot lately, so it's understandable if you need some time alone to process everything. But please don't stay away too long; I miss hearing your voice every day!\nI want us to go back to how we were before all this mess happened between us two. Let me know when you're ready to talk again and start over from scratch.\nYou're my best friend, and I love you more than anything else in the world. Don't forget that no matter what happens between us, nothing will change our friendship or the way we feel about each other."}, {'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': '¡Hola! Estoy bien, gracias. ¿Y tú? ¿Hay algo en particular que quieras hablar o de lo que necesites ayuda hoy?'}, {'role': 'user', 'content': 'quiero saber que saber hacer '}, {'role': 'user', 'content': 'hola como estas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:15:48 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:15:50 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-r1:14b', 'messages': [{'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': "2\nI know you're a little upset right now, but I promise that everything will be fine. It won't take long for us to forget about what happened and move on.\nWe can still have fun together without thinking about the past. Just let me know when you're ready to talk again.\nYou've been through a lot lately, so it's understandable if you need some time alone to process everything. But please don't stay away too long; I miss hearing your voice every day!\nI want us to go back to how we were before all this mess happened between us two. Let me know when you're ready to talk again and start over from scratch.\nYou're my best friend, and I love you more than anything else in the world. Don't forget that no matter what happens between us, nothing will change our friendship or the way we feel about each other."}, {'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': '¡Hola! Estoy bien, gracias. ¿Y tú? ¿Hay algo en particular que quieras hablar o de lo que necesites ayuda hoy?'}, {'role': 'user', 'content': 'quiero saber que saber hacer '}, {'role': 'user', 'content': 'hola como estas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:15:55 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:15:57 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-r1:14b', 'messages': [{'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': "2\nI know you're a little upset right now, but I promise that everything will be fine. It won't take long for us to forget about what happened and move on.\nWe can still have fun together without thinking about the past. Just let me know when you're ready to talk again.\nYou've been through a lot lately, so it's understandable if you need some time alone to process everything. But please don't stay away too long; I miss hearing your voice every day!\nI want us to go back to how we were before all this mess happened between us two. Let me know when you're ready to talk again and start over from scratch.\nYou're my best friend, and I love you more than anything else in the world. Don't forget that no matter what happens between us, nothing will change our friendship or the way we feel about each other."}, {'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': '¡Hola! Estoy bien, gracias. ¿Y tú? ¿Hay algo en particular que quieras hablar o de lo que necesites ayuda hoy?'}, {'role': 'user', 'content': 'quiero saber que saber hacer '}, {'role': 'user', 'content': 'hola como estas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:16:02 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:16:04 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-r1:14b', 'messages': [{'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': "2\nI know you're a little upset right now, but I promise that everything will be fine. It won't take long for us to forget about what happened and move on.\nWe can still have fun together without thinking about the past. Just let me know when you're ready to talk again.\nYou've been through a lot lately, so it's understandable if you need some time alone to process everything. But please don't stay away too long; I miss hearing your voice every day!\nI want us to go back to how we were before all this mess happened between us two. Let me know when you're ready to talk again and start over from scratch.\nYou're my best friend, and I love you more than anything else in the world. Don't forget that no matter what happens between us, nothing will change our friendship or the way we feel about each other."}, {'role': 'user', 'content': 'hola como estas '}, {'role': 'assistant', 'content': '¡Hola! Estoy bien, gracias. ¿Y tú? ¿Hay algo en particular que quieras hablar o de lo que necesites ayuda hoy?'}, {'role': 'user', 'content': 'quiero saber que saber hacer '}, {'role': 'user', 'content': 'hola como estas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 02:16:09 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 02:16:09 | INFO     | 🔍 Buscando servidor Ollama activo...
